State,Date,raw_positives,7-day_avg,new_confirmed_cases_average,new_confirmed_cases_value,new_confirmed_cases_cumulative,new_deaths_average,new_deaths_value,new_deaths_cumulative,doses_admin_daily,7_day_avg,inpatient_beds_used_covid
AZ,2020-01-25,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
AZ,2020-01-26,,,0.0,1.0,1.0,0.0,0.0,0.0,,,
AZ,2020-01-27,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-01-28,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-01-29,,,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-01-30,,,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-01-31,,,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-01,,,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-02,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-03,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-04,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-05,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-06,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-07,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-08,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-09,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-10,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-11,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-12,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-13,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-14,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-15,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-16,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-17,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-18,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-19,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-20,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-21,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-22,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-23,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-24,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-25,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-26,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-27,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-28,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-02-29,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-03-01,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-03-02,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-03-03,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-03-04,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-03-05,,,0.0,0.0,1.0,0.0,0.0,0.0,,,
AZ,2020-03-06,,,0.14285714285714285,1.0,2.0,0.0,0.0,0.0,,,
AZ,2020-03-07,,,0.42857142857142855,2.0,4.0,0.0,0.0,0.0,,,
AZ,2020-03-08,,,0.42857142857142855,0.0,4.0,0.0,0.0,0.0,,,
AZ,2020-03-09,,,0.42857142857142855,0.0,4.0,0.0,0.0,0.0,,,
AZ,2020-03-10,,,0.7142857142857143,2.0,6.0,0.0,0.0,0.0,,,
AZ,2020-03-11,,,1.1428571428571428,3.0,9.0,0.0,0.0,0.0,,,
AZ,2020-03-12,,,1.1428571428571428,0.0,9.0,0.0,0.0,0.0,,,
AZ,2020-03-13,,,1.0,0.0,9.0,0.0,0.0,0.0,,,
AZ,2020-03-14,,,1.1428571428571428,3.0,12.0,0.0,0.0,0.0,,,
AZ,2020-03-15,,,1.1428571428571428,0.0,12.0,0.0,0.0,0.0,,,
AZ,2020-03-16,,,2.0,6.0,18.0,0.0,0.0,0.0,,,
AZ,2020-03-17,,,2.0,2.0,20.0,0.0,0.0,0.0,,,
AZ,2020-03-18,,,2.5714285714285716,7.0,27.0,0.0,0.0,0.0,,,
AZ,2020-03-19,,,5.142857142857143,18.0,45.0,0.0,0.0,0.0,,,
AZ,2020-03-20,,,8.428571428571429,23.0,68.0,0.0,0.0,0.0,,,
AZ,2020-03-21,,,13.142857142857142,36.0,104.0,0.14285714285714285,1.0,1.0,,,
AZ,2020-03-22,,,20.0,48.0,152.0,0.2857142857142857,1.0,2.0,,,
AZ,2020-03-23,,,31.0,83.0,235.0,0.2857142857142857,0.0,2.0,,,
AZ,2020-03-24,,,43.714285714285715,91.0,326.0,0.7142857142857143,3.0,5.0,,,
AZ,2020-03-25,,,53.42857142857143,75.0,401.0,0.8571428571428571,1.0,6.0,,,
AZ,2020-03-26,,,66.14285714285714,107.0,508.0,1.1428571428571428,2.0,8.0,,,
AZ,2020-03-27,,,85.28571428571429,157.0,665.0,1.8571428571428572,5.0,13.0,,,
AZ,2020-03-28,,,95.57142857142857,108.0,773.0,2.0,2.0,15.0,,,
AZ,2020-03-29,,,109.57142857142857,146.0,919.0,2.142857142857143,2.0,17.0,,,
AZ,2020-03-30,,,131.71428571428572,238.0,1157.0,2.5714285714285716,3.0,20.0,,,
AZ,2020-03-31,,,137.57142857142858,132.0,1289.0,2.857142857142857,5.0,25.0,,,
AZ,2020-04-01,,,144.57142857142858,124.0,1413.0,3.7142857142857144,7.0,32.0,,,
AZ,2020-04-02,,,155.42857142857142,183.0,1596.0,3.857142857142857,3.0,35.0,,,
AZ,2020-04-03,,,157.71428571428572,173.0,1769.0,4.428571428571429,9.0,44.0,,,
AZ,2020-04-04,,,178.0,250.0,2019.0,5.285714285714286,8.0,52.0,,,
AZ,2020-04-05,,,192.85714285714286,250.0,2269.0,6.714285714285714,12.0,64.0,,,
AZ,2020-04-06,,,186.14285714285714,191.0,2460.0,6.428571428571429,1.0,65.0,,,
AZ,2020-04-07,,,183.71428571428572,115.0,2575.0,6.857142857142857,8.0,73.0,,,
AZ,2020-04-08,,,187.57142857142858,151.0,2726.0,8.142857142857142,16.0,89.0,,,
AZ,2020-04-09,,,203.14285714285714,292.0,3018.0,9.0,9.0,98.0,,,
AZ,2020-04-10,,,191.85714285714286,94.0,3112.0,8.857142857142858,8.0,106.0,,,
AZ,2020-04-11,,,196.28571428571428,281.0,3393.0,9.285714285714286,11.0,117.0,,,
AZ,2020-04-12,,,181.85714285714286,149.0,3542.0,8.714285714285714,8.0,125.0,,,
AZ,2020-04-13,,,177.85714285714286,163.0,3705.0,9.571428571428571,7.0,132.0,,,
AZ,2020-04-14,,,176.28571428571428,104.0,3809.0,10.0,11.0,143.0,,,
AZ,2020-04-15,,,176.85714285714286,155.0,3964.0,9.428571428571429,12.0,155.0,,,
AZ,2020-04-16,,,174.14285714285714,273.0,4237.0,9.428571428571429,9.0,164.0,,,
AZ,2020-04-17,,,199.85714285714286,274.0,4511.0,11.0,19.0,183.0,,,
AZ,2020-04-18,,,190.14285714285714,213.0,4724.0,9.0,-3.0,180.0,,,
AZ,2020-04-19,,,198.71428571428572,209.0,4933.0,8.428571428571429,4.0,184.0,,,
AZ,2020-04-20,,,194.71428571428572,135.0,5068.0,8.428571428571429,7.0,191.0,,,
AZ,2020-04-21,,,206.71428571428572,188.0,5256.0,9.285714285714286,17.0,208.0,,,
AZ,2020-04-22,,,215.57142857142858,217.0,5473.0,10.857142857142858,23.0,231.0,,,
AZ,2020-04-23,,,219.28571428571428,299.0,5772.0,12.142857142857142,18.0,249.0,,,
AZ,2020-04-24,,,219.14285714285714,273.0,6045.0,11.857142857142858,17.0,266.0,,,
AZ,2020-04-25,,,223.14285714285714,241.0,6286.0,13.285714285714286,7.0,273.0,,,
AZ,2020-04-26,,,228.71428571428572,248.0,6534.0,13.0,2.0,275.0,,,
AZ,2020-04-27,,,236.71428571428572,191.0,6725.0,12.0,0.0,275.0,,,
AZ,2020-04-28,,,242.71428571428572,230.0,6955.0,9.571428571428571,0.0,275.0,,,
AZ,2020-04-29,,,248.0,254.0,7209.0,11.0,33.0,308.0,,,
AZ,2020-04-30,,,269.0,446.0,7655.0,10.142857142857142,12.0,320.0,,,
AZ,2020-05-01,,,274.85714285714283,314.0,7969.0,9.142857142857142,10.0,330.0,,,
AZ,2020-05-02,,,296.85714285714283,395.0,8364.0,8.142857142857142,0.0,330.0,,,
AZ,2020-05-03,,,300.85714285714283,276.0,8640.0,12.428571428571429,32.0,362.0,,,
AZ,2020-05-04,,,314.14285714285717,284.0,8924.0,12.428571428571429,0.0,362.0,,,
AZ,2020-05-05,,,335.7142857142857,381.0,9305.0,17.142857142857142,33.0,395.0,,,
AZ,2020-05-06,,,356.85714285714283,402.0,9707.0,16.857142857142858,31.0,426.0,,,
AZ,2020-05-07,,,327.14285714285717,238.0,9945.0,18.571428571428573,24.0,450.0,,,
AZ,2020-05-08,,,365.2857142857143,581.0,10526.0,26.714285714285715,67.0,517.0,,,
AZ,2020-05-09,,,370.85714285714283,434.0,10960.0,28.857142857142858,15.0,532.0,,,
AZ,2020-05-10,,,354.14285714285717,159.0,11119.0,24.857142857142858,4.0,536.0,,,
AZ,2020-05-11,,,351.2857142857143,264.0,11383.0,25.714285714285715,6.0,542.0,,,
AZ,2020-05-12,,,347.2857142857143,353.0,11736.0,23.857142857142858,20.0,562.0,,,
AZ,2020-05-13,,,358.42857142857144,480.0,12216.0,24.142857142857142,33.0,595.0,,,
AZ,2020-05-14,,,389.85714285714283,458.0,12674.0,24.857142857142858,29.0,624.0,,,
AZ,2020-05-15,,,377.57142857142856,495.0,13169.0,19.142857142857142,27.0,651.0,,,
AZ,2020-05-16,,,386.57142857142856,497.0,13666.0,21.0,28.0,679.0,,,
AZ,2020-05-17,,,403.7142857142857,279.0,13945.0,20.571428571428573,1.0,680.0,,,
AZ,2020-05-18,,,403.57142857142856,263.0,14208.0,20.714285714285715,7.0,687.0,,,
AZ,2020-05-19,,,405.7142857142857,368.0,14576.0,20.428571428571427,18.0,705.0,,,
AZ,2020-05-20,,,384.2857142857143,330.0,14906.0,21.714285714285715,42.0,747.0,,,
AZ,2020-05-21,,,382.0,442.0,15348.0,20.0,17.0,764.0,,,
AZ,2020-05-22,,,350.7142857142857,276.0,15624.0,17.714285714285715,11.0,775.0,,,
AZ,2020-05-23,,,341.0,429.0,16053.0,17.428571428571427,26.0,801.0,,,
AZ,2020-05-24,,,347.42857142857144,324.0,16377.0,17.285714285714285,0.0,801.0,,,
AZ,2020-05-25,,,338.14285714285717,198.0,16575.0,17.142857142857142,6.0,807.0,,,
AZ,2020-05-26,,,326.85714285714283,289.0,16864.0,15.0,3.0,810.0,,,
AZ,2020-05-27,,,344.57142857142856,454.0,17318.0,12.428571428571429,24.0,834.0,,,
AZ,2020-05-28,,,361.2857142857143,559.0,17877.0,13.714285714285714,26.0,860.0,,,
AZ,2020-05-29,,,406.85714285714283,595.0,18472.0,15.857142857142858,26.0,886.0,,,
AZ,2020-05-30,,,457.85714285714283,786.0,19258.0,14.714285714285714,18.0,904.0,,,
AZ,2020-05-31,,,508.42857142857144,678.0,19936.0,15.142857142857142,3.0,907.0,,,
AZ,2020-06-01,,,507.7142857142857,193.0,20129.0,15.857142857142858,11.0,918.0,,,
AZ,2020-06-02,,,628.5714285714286,1135.0,21264.0,19.0,25.0,943.0,,,
AZ,2020-06-03,,,719.7142857142857,1092.0,22356.0,21.285714285714285,40.0,983.0,,,
AZ,2020-06-04,,,715.5714285714286,530.0,22886.0,19.857142857142858,16.0,999.0,,,
AZ,2020-06-05,,,852.4285714285714,1553.0,24439.0,18.428571428571427,16.0,1015.0,,,
AZ,2020-06-06,,,884.7142857142857,1012.0,25451.0,19.857142857142858,28.0,1043.0,,,
AZ,2020-06-07,,,1007.5714285714286,1538.0,26989.0,20.571428571428573,8.0,1051.0,,,
AZ,2020-06-08,,,1078.4285714285713,689.0,27678.0,19.285714285714285,2.0,1053.0,,,
AZ,2020-06-09,,,1004.5714285714286,618.0,28296.0,19.0,23.0,1076.0,,,
AZ,2020-06-10,,,1070.857142857143,1556.0,29852.0,16.857142857142858,25.0,1101.0,,,
AZ,2020-06-11,,,1197.2857142857142,1415.0,31267.0,19.428571428571427,34.0,1135.0,,,
AZ,2020-06-12,,,1228.5714285714287,1772.0,33039.0,20.142857142857142,21.0,1156.0,,,
AZ,2020-06-13,,,1315.5714285714287,1621.0,34660.0,20.857142857142858,33.0,1189.0,,,
AZ,2020-06-14,,,1245.2857142857142,1046.0,35706.0,20.0,2.0,1191.0,,,
AZ,2020-06-15,,,1309.4285714285713,1138.0,36844.0,21.428571428571427,12.0,1203.0,,,
AZ,2020-06-16,,,1555.5714285714287,2341.0,39185.0,21.714285714285715,25.0,1228.0,,,
AZ,2020-06-17,,,1583.5714285714287,1752.0,40937.0,21.142857142857142,21.0,1249.0,,,
AZ,2020-06-18,,,1739.7142857142858,2508.0,43445.0,21.142857142857142,34.0,1283.0,,,
AZ,2020-06-19,,,1981.5714285714287,3465.0,46910.0,23.571428571428573,38.0,1321.0,,,
AZ,2020-06-20,,,2209.5714285714284,3217.0,50127.0,22.428571428571427,25.0,1346.0,,,
AZ,2020-06-21,,,2412.1428571428573,2464.0,52591.0,22.571428571428573,3.0,1349.0,,,
AZ,2020-06-22,,,2536.4285714285716,2008.0,54599.0,21.142857142857142,2.0,1351.0,,,
AZ,2020-06-23,,,2741.8571428571427,3779.0,58378.0,24.0,45.0,1396.0,,,
AZ,2020-06-24,,,2750.4285714285716,1812.0,60190.0,31.142857142857142,71.0,1467.0,,,
AZ,2020-06-25,,,2833.714285714286,3091.0,63281.0,30.285714285714285,28.0,1495.0,,,
AZ,2020-06-26,,,2821.285714285714,3378.0,66659.0,30.714285714285715,41.0,1536.0,,,
AZ,2020-06-27,,,2856.714285714286,3465.0,70124.0,33.42857142857143,44.0,1580.0,,,
AZ,2020-06-28,,,3047.0,3796.0,73920.0,35.0,14.0,1594.0,,,
AZ,2020-06-29,,,2849.4285714285716,625.0,74545.0,35.285714285714285,4.0,1598.0,,,
AZ,2020-06-30,,,2978.5714285714284,4683.0,79228.0,35.57142857142857,47.0,1645.0,,,
AZ,2020-07-01,,,3416.4285714285716,4877.0,84105.0,36.857142857142854,80.0,1725.0,,,
AZ,2020-07-02,,,3452.0,3340.0,87445.0,38.42857142857143,39.0,1764.0,,,
AZ,2020-07-03,,,3601.8571428571427,4427.0,91872.0,37.42857142857143,34.0,1798.0,,,
AZ,2020-07-04,,,3491.8571428571427,2695.0,94567.0,33.857142857142854,19.0,1817.0,,,
AZ,2020-07-05,,,3454.714285714286,3536.0,98103.0,33.0,8.0,1825.0,,,
AZ,2020-07-06,,,3844.285714285714,3352.0,101455.0,33.0,4.0,1829.0,,,
AZ,2020-07-07,,,3695.1428571428573,3639.0,105094.0,40.285714285714285,98.0,1927.0,,,
AZ,2020-07-08,,,3501.285714285714,3520.0,108614.0,34.0,36.0,1963.0,,,
AZ,2020-07-09,,,3603.714285714286,4057.0,112671.0,39.142857142857146,75.0,2038.0,,,
AZ,2020-07-10,,,3574.285714285714,4221.0,116892.0,40.57142857142857,44.0,2082.0,,,
AZ,2020-07-11,,,3623.285714285714,3038.0,119930.0,47.714285714285715,69.0,2151.0,,,
AZ,2020-07-12,,,3480.5714285714284,2537.0,122467.0,58.857142857142854,86.0,2237.0,,,
AZ,2020-07-13,,,3195.5714285714284,1357.0,123824.0,59.57142857142857,9.0,2246.0,,,
AZ,2020-07-14,,,3286.1428571428573,4273.0,128097.0,58.57142857142857,91.0,2337.0,,,
AZ,2020-07-15,,,3248.5714285714284,3257.0,131354.0,67.28571428571429,97.0,2434.0,,,
AZ,2020-07-16,,,3134.5714285714284,3259.0,134613.0,64.85714285714286,58.0,2492.0,,,
AZ,2020-07-17,,,3090.1428571428573,3910.0,138523.0,71.57142857142857,91.0,2583.0,,,
AZ,2020-07-18,,,3047.8571428571427,2742.0,141265.0,82.71428571428571,147.0,2730.0,,,
AZ,2020-07-19,,,3022.4285714285716,2359.0,143624.0,74.85714285714286,31.0,2761.0,,,
AZ,2020-07-20,,,3051.285714285714,1559.0,145183.0,76.85714285714286,23.0,2784.0,,,
AZ,2020-07-21,,,2940.8571428571427,3500.0,148683.0,83.0,134.0,2918.0,,,
AZ,2020-07-22,,,2750.714285714286,1926.0,150609.0,77.14285714285714,56.0,2974.0,,,
AZ,2020-07-23,,,2618.714285714286,2335.0,152944.0,81.57142857142857,89.0,3063.0,,,
AZ,2020-07-24,,,2539.714285714286,3357.0,156301.0,80.0,80.0,3143.0,,,
AZ,2020-07-25,,,2682.285714285714,3740.0,160041.0,79.42857142857143,143.0,3286.0,,,
AZ,2020-07-26,,,2627.1428571428573,1973.0,162014.0,77.71428571428571,19.0,3305.0,,,
AZ,2020-07-27,,,2663.4285714285716,1813.0,163827.0,74.28571428571429,-1.0,3304.0,,,
AZ,2020-07-28,,,2464.4285714285716,2107.0,165934.0,70.0,104.0,3408.0,,,
AZ,2020-07-29,,,2523.4285714285716,2339.0,168273.0,68.57142857142857,46.0,3454.0,,,
AZ,2020-07-30,,,2550.5714285714284,2525.0,170798.0,80.42857142857143,172.0,3626.0,,,
AZ,2020-07-31,,,2529.8571428571427,3212.0,174010.0,78.71428571428571,68.0,3694.0,,,
AZ,2020-08-01,,,2423.0,2992.0,177002.0,65.85714285714286,53.0,3747.0,,,
AZ,2020-08-02,,,2350.4285714285716,1465.0,178467.0,65.71428571428571,18.0,3765.0,,,
AZ,2020-08-03,,,2238.5714285714284,1030.0,179497.0,67.85714285714286,14.0,3779.0,,,
AZ,2020-08-04,,,2081.5714285714284,1008.0,180505.0,62.42857142857143,66.0,3845.0,,,
AZ,2020-08-05,,,1990.0,1698.0,182203.0,68.28571428571429,87.0,3932.0,,,
AZ,2020-08-06,,,1836.857142857143,1453.0,183656.0,53.714285714285715,70.0,4002.0,,,
AZ,2020-08-07,,,1577.5714285714287,1397.0,185053.0,55.285714285714285,79.0,4081.0,,,
AZ,2020-08-08,,,1300.7142857142858,1054.0,186107.0,55.714285714285715,56.0,4137.0,,,
AZ,2020-08-09,,,1208.0,816.0,186923.0,55.0,13.0,4150.0,,,
AZ,2020-08-10,,,1146.5714285714287,600.0,187523.0,53.57142857142857,4.0,4154.0,,,
AZ,2020-08-11,,,1176.0,1214.0,188737.0,50.57142857142857,45.0,4199.0,,,
AZ,2020-08-12,,,1034.2857142857142,706.0,189443.0,59.285714285714285,148.0,4347.0,,,
AZ,2020-08-13,,,1019.7142857142857,1351.0,190794.0,54.42857142857143,36.0,4383.0,,,
AZ,2020-08-14,,,952.5714285714286,927.0,191721.0,48.857142857142854,40.0,4423.0,,,
AZ,2020-08-15,,,935.2857142857143,933.0,192654.0,50.714285714285715,69.0,4492.0,,,
AZ,2020-08-16,,,944.8571428571429,883.0,193537.0,50.857142857142854,14.0,4506.0,,,
AZ,2020-08-17,,,926.0,468.0,194005.0,50.285714285714285,0.0,4506.0,,,
AZ,2020-08-18,,,883.2857142857143,915.0,194920.0,47.142857142857146,23.0,4529.0,,,
AZ,2020-08-19,,,873.4285714285714,637.0,195557.0,41.0,105.0,4634.0,,,
AZ,2020-08-20,,,783.7142857142857,723.0,196280.0,43.0,50.0,4684.0,,,
AZ,2020-08-21,,,739.7142857142857,619.0,196899.0,37.857142857142854,4.0,4688.0,,,
AZ,2020-08-22,,,748.7142857142857,996.0,197895.0,37.714285714285715,68.0,4756.0,,,
AZ,2020-08-23,,,652.2857142857143,208.0,198103.0,37.857142857142854,15.0,4771.0,,,
AZ,2020-08-24,,,629.8571428571429,311.0,198414.0,37.857142857142854,0.0,4771.0,,,
AZ,2020-08-25,,,621.8571428571429,859.0,199273.0,37.57142857142857,21.0,4792.0,,,
AZ,2020-08-26,,,557.4285714285714,186.0,199459.0,37.42857142857143,104.0,4896.0,,,
AZ,2020-08-27,,,551.2857142857143,680.0,200139.0,35.0,33.0,4929.0,,,
AZ,2020-08-28,,,537.0,519.0,200658.0,41.42857142857143,49.0,4978.0,,,
AZ,2020-08-29,,,484.57142857142856,629.0,201287.0,35.857142857142854,29.0,5007.0,,,
AZ,2020-08-30,,,508.2857142857143,374.0,201661.0,37.0,23.0,5030.0,,,
AZ,2020-08-31,,,488.7142857142857,174.0,201835.0,36.857142857142854,-1.0,5029.0,,,
AZ,2020-09-01,,,438.42857142857144,507.0,202342.0,36.0,15.0,5044.0,,,
AZ,2020-09-02,,,486.0,519.0,202861.0,24.142857142857142,21.0,5065.0,,,
AZ,2020-09-03,,,544.8571428571429,1092.0,203953.0,28.714285714285715,65.0,5130.0,,,
AZ,2020-09-04,,,574.7142857142857,728.0,204681.0,27.571428571428573,41.0,5171.0,,,
AZ,2020-09-05,,,604.2857142857143,836.0,205517.0,28.571428571428573,36.0,5207.0,,,
AZ,2020-09-06,,,586.5714285714286,250.0,205767.0,27.285714285714285,14.0,5221.0,,,
AZ,2020-09-07,,,589.8571428571429,197.0,205964.0,27.142857142857142,-2.0,5219.0,,,
AZ,2020-09-08,,,529.0,81.0,206045.0,25.285714285714285,2.0,5221.0,,,
AZ,2020-09-09,,,525.7142857142857,496.0,206541.0,26.571428571428573,30.0,5251.0,,,
AZ,2020-09-10,,,435.57142857142856,461.0,207002.0,20.428571428571427,22.0,5273.0,,,
AZ,2020-09-11,,,406.0,521.0,207523.0,16.714285714285715,15.0,5288.0,,,
AZ,2020-09-12,,,373.0,605.0,208128.0,15.428571428571429,27.0,5315.0,,,
AZ,2020-09-13,,,392.14285714285717,384.0,208512.0,14.428571428571429,7.0,5322.0,,,
AZ,2020-09-14,,,394.42857142857144,213.0,208725.0,14.714285714285714,0.0,5322.0,,,
AZ,2020-09-15,,,452.0,484.0,209209.0,17.571428571428573,22.0,5344.0,,,
AZ,2020-09-16,,,480.85714285714283,698.0,209907.0,17.142857142857142,27.0,5371.0,,,
AZ,2020-09-17,,,665.4285714285714,1753.0,211660.0,19.428571428571427,38.0,5409.0,,,
AZ,2020-09-18,,,774.1428571428571,1282.0,212942.0,23.285714285714285,42.0,5451.0,,,
AZ,2020-09-19,,,774.7142857142857,609.0,213551.0,21.714285714285715,16.0,5467.0,,,
AZ,2020-09-20,,,787.0,470.0,214021.0,22.142857142857142,10.0,5477.0,,,
AZ,2020-09-21,,,789.4285714285714,230.0,214251.0,22.285714285714285,1.0,5478.0,,,
AZ,2020-09-22,,,805.2857142857143,595.0,214846.0,22.0,20.0,5498.0,,,
AZ,2020-09-23,,,768.1428571428571,438.0,215284.0,22.0,27.0,5525.0,,,
AZ,2020-09-24,,,598.8571428571429,568.0,215852.0,21.428571428571427,34.0,5559.0,,,
AZ,2020-09-25,,,489.2857142857143,515.0,216367.0,19.428571428571427,28.0,5587.0,,,
AZ,2020-09-26,,,467.85714285714283,459.0,216826.0,22.142857142857142,35.0,5622.0,,,
AZ,2020-09-27,,,459.42857142857144,411.0,217237.0,20.857142857142858,1.0,5623.0,,,
AZ,2020-09-28,,,465.57142857142856,273.0,217510.0,20.857142857142858,1.0,5624.0,,,
AZ,2020-09-29,,,476.85714285714283,674.0,218184.0,19.142857142857142,8.0,5632.0,,,
AZ,2020-09-30,,,460.42857142857144,323.0,218507.0,17.857142857142858,18.0,5650.0,,,
AZ,2020-10-01,,,480.0,705.0,219212.0,16.428571428571427,24.0,5674.0,,,
AZ,2020-10-02,,,485.14285714285717,551.0,219763.0,15.142857142857142,19.0,5693.0,,,
AZ,2020-10-03,,,510.42857142857144,636.0,220399.0,11.857142857142858,12.0,5705.0,,,
AZ,2020-10-04,,,502.42857142857144,355.0,220754.0,11.857142857142858,1.0,5706.0,,,
AZ,2020-10-05,,,508.57142857142856,316.0,221070.0,11.857142857142858,1.0,5707.0,,,
AZ,2020-10-06,,,535.7142857142857,864.0,221934.0,11.571428571428571,6.0,5713.0,,,
AZ,2020-10-07,,,575.8571428571429,604.0,222538.0,11.857142857142858,20.0,5733.0,,,
AZ,2020-10-08,,,598.4285714285714,863.0,223401.0,9.857142857142858,10.0,5743.0,,,
AZ,2020-10-09,,,617.2857142857143,683.0,224084.0,7.571428571428571,3.0,5746.0,,,
AZ,2020-10-10,,,654.1428571428571,894.0,224978.0,7.714285714285714,13.0,5759.0,,,
AZ,2020-10-11,,,688.7142857142857,597.0,225575.0,7.571428571428571,0.0,5759.0,,,
AZ,2020-10-12,,,711.4285714285714,475.0,226050.0,7.428571428571429,0.0,5759.0,,,
AZ,2020-10-13,,,685.7142857142857,684.0,226734.0,7.714285714285714,8.0,5767.0,,,
AZ,2020-10-14,,,728.1428571428571,901.0,227635.0,5.571428571428571,5.0,5772.0,,,
AZ,2020-10-15,,,763.8571428571429,1113.0,228748.0,6.571428571428571,17.0,5789.0,,,
AZ,2020-10-16,,,771.7142857142857,738.0,229486.0,8.571428571428571,17.0,5806.0,,,
AZ,2020-10-17,,,783.0,973.0,230459.0,9.285714285714286,18.0,5824.0,,,
AZ,2020-10-18,,,796.2857142857143,690.0,231149.0,9.714285714285714,3.0,5827.0,,,
AZ,2020-10-19,,,835.2857142857143,748.0,231897.0,10.142857142857142,3.0,5830.0,,,
AZ,2020-10-20,,,886.1428571428571,1040.0,232937.0,10.0,7.0,5837.0,,,
AZ,2020-10-21,,,896.7142857142857,975.0,233912.0,11.714285714285714,17.0,5854.0,,,
AZ,2020-10-22,,,879.7142857142857,994.0,234906.0,10.0,5.0,5859.0,,,
AZ,2020-10-23,,,913.7142857142857,976.0,235882.0,8.428571428571429,6.0,5865.0,,,
AZ,2020-10-24,,,901.8571428571429,890.0,236772.0,6.428571428571429,4.0,5869.0,,,
AZ,2020-10-25,,,1002.0,1391.0,238163.0,6.714285714285714,5.0,5874.0,,,
AZ,2020-10-26,,,1009.5714285714286,801.0,238964.0,6.428571428571429,1.0,5875.0,,,
AZ,2020-10-27,,,1026.4285714285713,1158.0,240122.0,7.714285714285714,16.0,5891.0,,,
AZ,2020-10-28,,,1036.142857142857,1043.0,241165.0,7.285714285714286,14.0,5905.0,,,
AZ,2020-10-29,,,1082.0,1315.0,242480.0,8.428571428571429,13.0,5918.0,,,
AZ,2020-10-30,,,1166.142857142857,1565.0,244045.0,9.857142857142858,16.0,5934.0,,,
AZ,2020-10-31,,,1310.5714285714287,1901.0,245946.0,15.714285714285714,45.0,5979.0,,,
AZ,2020-11-01,,,1330.0,1527.0,247473.0,15.0,0.0,5979.0,,,
AZ,2020-11-02,,,1310.7142857142858,666.0,248139.0,15.285714285714286,3.0,5982.0,,,
AZ,2020-11-03,,,1385.142857142857,1679.0,249818.0,18.428571428571427,38.0,6020.0,,,
AZ,2020-11-04,,,1352.5714285714287,815.0,250633.0,22.0,39.0,6059.0,,,
AZ,2020-11-05,,,1469.7142857142858,2135.0,252768.0,24.142857142857142,28.0,6087.0,,,
AZ,2020-11-06,,,1531.2857142857142,1996.0,254764.0,25.0,22.0,6109.0,,,
AZ,2020-11-07,,,1634.0,2620.0,257384.0,24.0,38.0,6147.0,,,
AZ,2020-11-08,,,1684.4285714285713,1880.0,259264.0,26.428571428571427,17.0,6164.0,,,
AZ,2020-11-09,,,1651.4285714285713,435.0,259699.0,26.0,0.0,6164.0,,,
